id,title,artist_ids,popularity,release_date
5ChkMS8OtdzJeqyybCc9R5,"Billie Jean","['3fMbdgg4jU18AjLCKBhRSm']",85,1982-11-30
1JSTJqkT5qHq8MDJnJbRE1,"Every Breath You Take","['5NGO30tJxFlKixkPSgXcFE']",85,1983-06-17
4xkOaSrkexMciUUogZKVTS,"'Till I Collapse","['7dGJo4pcD2V6oG8kP0tJRR', '1Oa0bMld0A3u5OTYfMzp5h']",85,2002-05-26
7lQ8MOhq6IN2w8EYcFNSUk,"Without Me","['7dGJo4pcD2V6oG8kP0tJRR']",85,2002-05-26
7w87IxuO7BDcJ3YUqCyMTT,"Pumped Up Kicks","['7gP3bB2nilZXLfPHJhMdvc']",85,2011-05-23
0nJW01T7XtvILxQgC5J7Wh,"When I Was Your Man","['0du5cEVh5yTK9QJze8zA0C']",85,2012-12-07
3bidbhpOYeV4knp8AIu8Xn,"Can't Hold Us - feat. Ray Dalton","['5BcAKTbp20cv7tC5VqPFoC']",85,2012-10-09
3w3y8KPTfNeOKPiqUTakBh,"Locked out of Heaven","['0du5cEVh5yTK9QJze8zA0C']",85,2012-12-07
0nrRP2bk19rLc0orkWPQk2,"Wake Me Up","['1vCWHaC5f2uS3yhpwWbIA6']",85,2013-01-01
62vpWI1CHwFy7tMIcSStl8,"No Role Modelz","['6l3HvQ5sa6mXTsMTB19rO5']",85,2014-12-09
1HNkqx9Ahdgi1Ixy2xkKkL,"Photograph","['6eUKZXaKkcviH0Ku9w2n3V']",85,2014-06-21
3GVkPk8mqxz0itaAriG1L7,"Everybody Dies In Their Nightmares","['15UsOTVnJzReFVN1VCnxy4']",85,2017-08-25
1zB4vmk8tFRmM9UULNzbLB,"Thunder","['53XhwfbYqKCa1cC15pYq2q']",85,2017-06-23
0JP9xo3adEtGSdUEISiszL,"Moonlight","['15UsOTVnJzReFVN1VCnxy4']",85,2018-03-16
2dpaYNEQHiRxtZbfNsse99,"Happier","['64KEffDW9EtZ1y2vBYgq8T', '7EQ0qTo7fWT7DPxmxtSYEc']",85,2018-08-17
3KkXRkHbMCARz0aVfEt68P,"Sunflower - Spider-Man: Into the Spider-Verse","['246dkjvS1zLTtiykXe5h60', '1zNqQNIdeOUZHb8zbZRFMX']",85,2018-12-14
0rKtyWc8bvkriBthvHKY8d,"SLOW DANCING IN THE DARK","['3MZsBdqDrRTJihTHQrO6Dq']",85,2018-10-26
2qxmye6gAegTMjLKEBoR3d,"Let Me Down Slowly","['5IH6FPUwQTxPSXurCrcIov']",85,2018-11-16
4ZLzoOkj0MPWrTLvooIuaa,"Get You The Moon (feat. Snøw)","['4qIVPF0s71ZYW3qzhu5GkF', '5fSVkkuijRIpxuvSqysYiP']",85,2018-10-08
4TnjEaWOeW0eKTKIEvJyCa,"Falling","['7uaIm6Pw7xplS8Dy06V6pT']",85,2018-10-05
3Dv1eDb0MEgF93GpLXlucZ,"Say So","['5cj0lLjcoR7YOSnhnX0Po5']",85,2019-11-07
4PEfJZpVjdclfzZ9XO8uDw,"Hasta Abajo","['1RBzGO6Nm3uyhUSxP7EDWO', '6w9ToX5slZ4uIdmD17hJ3c', '1Ts9of7VPZElwPQnqnDSfW']",85,2019-10-04
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)","['7z5WFjZAIYejWy0NI5lv4T', '1uNFoZAHBGtllmzznpCI3s']",85,2019-10-04
7k4t7uLgtOxPwTpFmtJNTY,"Tusa","['790FomKkXshlbRYZFtlgla', '0hCNtLu0JehylgoiP8L4Gh']",85,2019-11-07
7B3z0ySL9Rr0XvZEAjWZzM,"Sofia","['3l0CmX0FuQjFxr8SK7Vqag']",85,2019-08-02
62aP9fBQKYKxi7PDXwcUAS,"ily (i love you baby) (feat. Emilee)","['1lmU3giNF3CSbkVSQmLpHQ', '4ArPQ1Opcksbbf3CPwEjWE']",85,2019-11-26
7CHi4DtfK4heMlQaudCuHK,"Lose Control","['0xRXCcSX89eobfrshSVdyu', '4EPJlUEBy49EX1wuFOvtjK', '2nm38smINjms1LtczR0Cei']",85,2019-10-11
57RA3JGafJm5zRtKJiKPIm,"Are You Bored Yet? (feat. Clairo)","['0NIPkIjTV8mB795yEIiPYL', '3l0CmX0FuQjFxr8SK7Vqag']",85,2019-03-22
6vFsBXYczYsP0H3lgunZOm,"Cloud 9","['2vnB6tuQMaQpORiRdvXF9H']",85,2020-02-14
7a53HqqArd4b9NF4XAmlbI,"Kings & Queens","['4npEfmQ6YuiwW1GpUmaq3F']",85,2020-09-18
2Z8yfpFX0ZMavHkcIeHiO1,"Monster (Shawn Mendes & Justin Bieber)","['7n2wHs1TKAczGzO7Dd2rGr', '1uNFoZAHBGtllmzznpCI3s']",85,2020-11-20
3PfIrDoz19wz7qK7tYeu62,"Don't Start Now","['6M2wZ9GZgrQXHCFfjv46we']",85,2020-03-27
6qraVL4IJaIj0IuEexYJNa,"Explícito","['7iK8PXO48WeuP03g8YR51W']",85,2020-12-15
4uoR6qeWeuL4Qeu2qJzkuG,"Hawái","['1r4hJ1h58CWwUQe3MxPuau']",85,2020-07-29
02MWAaffLxlfxAUY7c5dvx,"Heat Waves","['4yvcSjfu4PC0CYQyLy4wSq']",85,2020-08-06
7D7EH7MGyNHWSkqrszerI1,"BEBÉ","['28gNT5KBp7IjEOQoevXf9N', '2oQX8QiMXOyuqbcZEFsZfm']",85,2020-11-25
4Iedi94TIaB2GGb1nMB68v,"On Me","['5f7VJjfbwm532GiveGC0ZK']",85,2020-12-04
11EnQRgRMJwMAesfkB5pnu,"Se Te Nota (with Guaynaa)","['6i3DxIlAqnDkwELLw4aVrx', '0BqURncJM5B1BBu7UM51eq']",85,2020-09-02
0A1hoCfMLkiAgvhWkkucJa,"Body","['181bsRPaVXVlUKXrxwZfHK']",85,2020-11-20
5yY9lUy8nbvjM1Uyo1Uqoc,"Life Is Good (feat. Drake)","['1RyvyyTE3xzB2ZywiAwp0i', '3TVXtAsR1Inumwj472S9r4']",85,2020-01-10
7JuHVG3qQKQKxC4doneXVW,"Back In Blood (feat. Lil Durk)","['5F1aAS1duwlzExnPs3l2Xe', '3hcs9uc56yIGFCSy9leWe7']",85,2020-11-06
73nAK3HgQK8dak83Y2WQ8F,"Vida de Rico","['28gNT5KBp7IjEOQoevXf9N']",85,2020-09-21
3USxtqRwSYz57Ewm6wWRMp,"Heat Waves","['4yvcSjfu4PC0CYQyLy4wSq']",85,2020-08-07
6Pgmqg15yVexuOgtzuxwoX,"Dancing in My Room","['0bBz5bRBkExaej2HxtVfCw']",85,2020-10-26
0lx2cLdOt3piJbcaXIV74f,"willow","['06HL4z0CvFAxyc27GXpf02']",85,2020-12-11
1IIKrJVP1C9N7iPtG6eOsK,"Go Crazy","['7bXgB6jMjp9ATFy66eO08Z', '50co4Is1HCEo8bhOyUWKpn']",85,2020-05-08
748mdHapucXQri7IAO8yFK,"Kiss Me More (feat. SZA)","['5cj0lLjcoR7YOSnhnX0Po5', '7tYKF4w9nC0nq9CsPZTHyP']",85,2021-04-09
3J8EOeKLTLXORtWPpOU5bE,"Calling My Phone","['6jGMq4yGs7aQzuGsMgVgZR', '4IVAbR2w4JJNJDDRFP3E83']",85,2021-04-02
2pn8dNVSpYnAtlKFC8Q0DJ,"On The Ground","['3eVa5w3URK5duf6eyVDbu9']",85,2021-03-12
1Crj1zkRMpsEjb9NOR6Zof,"L-Gante: Bzrp Music Sessions, Vol.38","['716NhGYqD1jl2wI1Qkgq36', '4YYxffPVDFe9XoqqbRW6Bq']",85,2021-03-10
3CeCwYWvdfXbZLXFhBrbnf,"Love Story (Taylor’s Version)","['06HL4z0CvFAxyc27GXpf02']",85,2021-02-12
6F2r4HgpJnvKDmkN6JEN6J,"As I Am (feat. Khalid)","['1uNFoZAHBGtllmzznpCI3s', '6LuN9FCkKOj5PcnpouEgny']",85,2021-03-19
4jPy3l0RUwlUI9T5XHBW2m,"Mood (feat. iann dior)","['6fWVd57NKTalqvmjRd2t8Z', '6ASri4ePR7RlsvIQgWPJpS']",85,2021-03-26
11ZulcYY4lowvcQm4oe3VJ,"Slumber Party (feat. Princess Nokia)","['3PyJHH2wyfQK3WZrk9rpmP', '6lay1nwbE6hTx1jivysUAL']",85,2021-01-15
2Gjt4rUHBUH0rMKpBg0hF4,"Disco Arranhado - Funk Remix","['3fll16LLw6kdDxWzSpJPEQ', '2zWqENF4cnsd1nLmraG9IE']",85,2021-01-22
73O30uMI7n6DuzBmbtO7kC,"Antes","['2R21vXR83lH98kGeO99Y66', '1i8SpTcr7yvPOmcqrbnVXY']",85,2021-01-22
1LXb70u8SLsvBAPWHMCTMe,"Machu Picchu","['28gNT5KBp7IjEOQoevXf9N', '52qzWdNUp6ebjcNsvgZSiC']",85,2021-03-01
2h9TDNEXRhcDIV3fsoEVq9,"What Other People Say","['6L1XC7NrmgWRlwAeLJvVtA', '6S2OmqARrzebs0tKUEyXyp']",85,2021-02-04
2WnAKZefdRHxtBEkRjFOHC,"Anyone","['1uNFoZAHBGtllmzznpCI3s']",85,2021-03-19
40riOy7x9W7GXjyGp4pjAv,"Hotel California - 2013 Remaster","['0ECwFtbIWEVNwjlrfc6xoL']",84,1976-12-08
2zYzyRzz6pRmhPzyfMEC8s,"Highway to Hell","['711MCceyCBcFnzjGY4Q7Un']",84,1979-07-27
2374M0fQpWi3dLnB54qaLX,"Africa","['0PFtn5NtBbbUNbU9EAmIWF']",84,1982-04-08
4RvWPyQ5RL0ao9LPZeSouE,"Everybody Wants To Rule The World","['4bthk9UfsYUYdcFyqxmSUU']",84,1985-02-25
37ZJ0p5Jm13JPevGcx4SkF,"Livin' On A Prayer","['58lV9VcRSjABbAbfWS6skp']",84,1986-08-16
60a0Rd6pjrkxjPbaKzXjfq,"In the End","['6XyY86QOPPrYVGvF9ch6wz']",84,2000-10-24
3yfqSUWxFvZELEM4PmlwIR,"The Real Slim Shady","['7dGJo4pcD2V6oG8kP0tJRR']",84,2000-05-23
75JFxkI2RXiU7L9VXzMkle,"The Scientist","['4gzpq5DPGxSnKTe4SA8HAU']",84,2002-08-08
3dPQuX8Gs42Y7b454ybpMR,"Seven Nation Army","['4F84IBURUo98rz4r61KF70']",84,2003-04-01
3ZFTkvIE7kyPt6Nu3PEa7V,"Hips Don't Lie (feat. Wyclef Jean)","['0EmeFodog0BfCgMzAIvKQp', '7aBzpmFXB4WWpPl2F7RjBe']",84,2005-11-28
0zMAvsQmaQ4DGsmXtKixpn,"Burning Pile","['0e86yPdC41PGRkLp2Q1Bph']",84,2008-09-23
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister","['3FUY2gzHeIiaesXtOAdB7A']",84,2010-12-01
4cluDES4hQEUhmXj6TXkSo,"What Makes You Beautiful","['4AK6F7OLvEQ5QYCBNiQWHq']",84,2012-05-25
4nVBt6MZDDP6tRVdQTgxJg,"Story of My Life","['4AK6F7OLvEQ5QYCBNiQWHq']",84,2013-11-25
0NlGoUyOJSuSHmngoibVAs,"All I Want","['4BxCuXFJrSWGi1KHcVqaU4']",84,2013-06-17
2tpWsVSb9UEmDRxAl1zhX1,"Counting Stars","['5Pwc4xIPtQLFEnJriah9YJ']",84,2013-01-01
3dYD57lRAUcMHufyqn9GcI,"Take Me To Church","['2FXC3k01G6Gw61bmprjgqS']",84,2014-07-20
34gCuhDGsG4bRPIf9bb02f,"Thinking out Loud","['6eUKZXaKkcviH0Ku9w2n3V']",84,2014-06-21
4DpNNXFMMxQEKl7r0ykkWA,"Play Date","['63yrD80RY3RNEM2YDpUpO8']",84,2015-08-14
50kpGaPAhYJ3sGmk6vplg0,"Love Yourself","['1uNFoZAHBGtllmzznpCI3s']",84,2015-11-13
0KKkJNfGyhkQ5aFogxQAPU,"That's What I Like","['0du5cEVh5yTK9QJze8zA0C']",84,2016-11-17
1v1oIWf2Xgh54kIWuKsDf6,"Runaway","['1WgXqy2Dd70QQOU7Ay074N']",84,2016-03-11
5NvOZCjZaGGGL597exlQWv,"Line Without a Hook","['0ZUvK7zGdXLd78mQr3t1Tw']",84,2016-04-08
0wXuerDYiBnERgIpbb3JBR,"Redbone","['73sIBHcqh3Z3NyqHKZ7FOL']",84,2016-12-02
3dhjNA0jGA8vHBQ1VdD6vV,"I Feel It Coming","['1Xyo4u8uXC1ZmMpatF05PJ', '4tZwfgrHOc3mvqYlEYSvVi']",84,2016-11-25
7GX5flRQZVHRAGd6B4TmDO,"XO Tour Llif3","['4O15NlyKLIASxsJ0PrXPfz']",84,2017-08-25
6RUKPb4LETWmmr3iAEQktW,"Something Just Like This","['69GGBxA162lTqCwzJG5jLp', '4gzpq5DPGxSnKTe4SA8HAU']",84,2017-04-07
7AQim7LbvFVZJE3O8TYgf2,"Fuck Love (feat. Trippie Redd)","['15UsOTVnJzReFVN1VCnxy4', '6Xgp2XMz1fhVYe7i6yNAax']",84,2017-08-25
5Ohxk2dO5COHF1krpoPigN,"Sign of the Times","['6KImCVD70vtIoJWnq6nGn3']",84,2017-05-12
2P91MQbaiQOfbiz9VqhqKQ,"I Like Me Better","['5JZ7CnR6gTvEMKX4g70Amv']",84,2018-05-31
7AFASza1mXqntmGtbxXprO,"changes","['15UsOTVnJzReFVN1VCnxy4']",84,2018-03-16
6DCZcSspjsKoFjzjrWoCdn,"God's Plan","['3TVXtAsR1Inumwj472S9r4']",84,2018-06-29
7dt6x5M1jzdTEt8oCbisTK,"Better Now","['246dkjvS1zLTtiykXe5h60']",84,2018-04-27
2BgEsaKNfHUdlh97KmvFyo,"2002","['1zNqDE7qDGCsyzJwohVaoX']",84,2018-04-27
1rqqCSm0Qe4I9rUvWncaom,"High Hopes","['20JZFwl6HVl6yg8a4H3ZqK']",84,2018-06-22
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","['66CXWjxzNUsdJxJ2JdwvnR']",84,2019-02-08
0RLLvYBopDwooCyvnTwgYu,"F.N","['6jGMq4yGs7aQzuGsMgVgZR']",84,2019-10-11
5DqdesEfbRyOlSS3Tf6c29,"It's You","['4rTv3Ejc7hKMtmoBOK1B4T']",84,2019-11-08
3H3r2nKWa3Yk5gt8xgmsEt,"This City","['6L1XC7NrmgWRlwAeLJvVtA']",84,2019-12-11
0fea68AdmYNygeTGI4RC18,"LA CANCIÓN","['1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X']",84,2019-06-28
0TK2YIli7K1leLovkQiNik,"Señorita","['7n2wHs1TKAczGzO7Dd2rGr', '4nDoRrQiYLoBzwC5BhVJzF']",84,2019-06-21
22vgEDb5hykfaTwLuskFGD,"Sucker","['7gOdHgIoIKoe4i9Tta6qdD']",84,2019-06-07
6gi6y1xwmVszDWkUqab1qw,"OUT WEST (feat. Young Thug)","['7A8S43ryYdbWpJKeHRZRcq', '0Y5tJX1MQlPlqiwlOH1tJY', '50co4Is1HCEo8bhOyUWKpn']",84,2019-12-27
5KawlOMHjWeUjQtnuRs22c,"Boy With Luv (feat. Halsey)","['3Nrfpe0tUJi4K4DXYWgMUX', '26VFTg2z8YR0cCuwLzESi2']",84,2019-04-12
7F1CiKqrY44kh5cDqwHOnx,"Love Is Gone - Acoustic","['20DZAfCuP1TKZl5KcY7z3Q', '6d0ZjIp5L7Ygy2l02HskRX']",84,2019-11-13
1Cv1YLb4q0RzL6pybtaMLo,"Sunday Best","['4ETSs924pXMzjIeD6E9b4u']",84,2019-01-06
5IUtvfNvOyVYZUa6AJFrnP,"Spicy (feat. Post Malone)","['7c0XG5cIJTrrAgEC3ULPiq', '246dkjvS1zLTtiykXe5h60']",84,2020-10-23
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","['2LIk90788K0zvyj2JJVwkJ', '2jku7tDXc6XoB6MO2hFuqg', '4r63FhuTkUYltbVAg5TQnk', '55Aa2cqylxrFIXC767Z865']",84,2020-06-24
5m5aY6S9ttfIG157xli2Rs,"Alô Ambev (Segue Sua Vida) - Ao Vivo","['487N2T9nIPEHrlTZLL3SQs']",84,2020-03-26
3Z8FwOEN59mRMxDCtb8N0A,"Be Kind (with Halsey)","['64KEffDW9EtZ1y2vBYgq8T', '26VFTg2z8YR0cCuwLzESi2']",84,2020-05-01
1yoMvmasuxZfqHEipJhRbp,"Hawái","['1r4hJ1h58CWwUQe3MxPuau']",84,2020-08-21
3GtnId3Cm1Xa6joCj08nzW,"Jeans","['14zUHaJZo1mnYtn6IBRaRP']",84,2020-08-14
6J2LdBN97cDWn0MLxYh9HB,"July","['55fhWPvDiMpLnE4ZzNXZyW']",84,2020-05-15
7GLWWrk1YlkPYqJK3ynIA0,"Lance Individual","['1elUiq4X7pxej6FRlrEzjM']",84,2020-11-13
78qd8dvwea0Gosb6Fe6j3k,"Boss Bitch","['5cj0lLjcoR7YOSnhnX0Po5']",84,2020-01-23
1nYzjrdVQ8RpF93M0jPFW7,"Remember That Night?","['7Lk9V7E1u5gqSHmtcKlOqH']",84,2020-11-06
69Y5IZuBvGyzySFt5x7kCq,"Más De La Una","['4bw2Am3p9ji3mYsXNXtQcd', '1r4hJ1h58CWwUQe3MxPuau']",84,2020-12-03
26w9NTiE9NGjW1ZvIOd1So,"BOOKER T","['4q3ewBCX7sLwd24euuV69X']",84,2020-11-27
39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS","['2PaZWGu5T5nHjY2xxAkFsT', '0Y5tJX1MQlPlqiwlOH1tJY', '0fA0VVWsXO9YnASrzqfmYu']",84,2020-04-24
4l0Mvzj72xxOpRrp6h8nHi,"Lose You To Love Me","['0C8ZW7ezQVs4URX5aX7Kqx']",84,2020-01-10
5cpJFiNwYyWwFLH0V6B3N8,"Del Mar","['1i8SpTcr7yvPOmcqrbnVXY', '5cj0lLjcoR7YOSnhnX0Po5', '5WUlDfRSoLAfcVSX1WnrxN']",84,2020-09-04
527k23H0A4Q0UJN3vGs0Da,"After Party","['4Gso3d4CscCijv0lmajZWs']",84,2020-03-13
6fmQjRuo7XvRFCK2qex5hQ,"Mi Cuarto","['7f02bxFbZIOVdSbYRNYvLT']",84,2020-04-03
017PF4Q3l4DBUiWoXk4OWT,"Break My Heart","['6M2wZ9GZgrQXHCFfjv46we']",84,2020-03-27
7DnAm9FOTWE3cUvso43HhI,"Sweet but Psycho","['4npEfmQ6YuiwW1GpUmaq3F']",84,2020-09-18
3JKgcAa7r07ocVWcV8bS0H,"21","['6AgTAQt8XS6jRWi4sX7w49']",84,2020-05-15
5ri4zqtWhG07hIuNNDWP76,"Fly Away","['2NjfBq1NflQcKSeiDooVjY']",84,2020-11-13
35RJhm1pEovTBwnNR0zWad,"GREECE (feat. Drake)","['0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4']",84,2020-07-16
70uX4beGHc1nQikXveOknp,"Mala Costumbre","['0tmwSHipWxN12fsoLcFU3B', '1wZtkThiXbVNtj6hee6dz9']",84,2021-01-07
1M4OcYkxAtu3ErzSgDEfoi,"Up","['4kYSro6naA4h99UJvo89HB']",84,2021-02-04
5pcjystBtalYeqaiXCcgEY,"You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","['06HL4z0CvFAxyc27GXpf02', '6WY7D3jk8zTrHtmkqqo5GI']",84,2021-03-26
137mSruegm1u6x9NvwiagR,"Unstable (feat. The Kid LAROI)","['1uNFoZAHBGtllmzznpCI3s', '2tIP7SsRs7vjIcLrU85W8J']",84,2021-03-19
4MmMxyew8yq1OEyJOMaX6M,"As I Am (feat. Khalid)","['1uNFoZAHBGtllmzznpCI3s', '6LuN9FCkKOj5PcnpouEgny']",84,2021-03-19
7BIy3EGQhg98CsRdKYHnJC,"Ropa Cara","['28gNT5KBp7IjEOQoevXf9N']",84,2021-01-18
54OBgO0Xwu20Jak9TMXbR7,"Wellerman - Sea Shanty","['1PKErrAhYFdfrDymGHRQRo']",84,2021-01-21
2FSGUA0gFgGeQdprjtGM2M,"EL MAKINON","['790FomKkXshlbRYZFtlgla', '0KKUc4amZyvswV2YL6WTar']",84,2021-03-26
07AQkmp456NpEnT8HR7WLy,"M4","['68YeXpLt3jB7JHQS5ZjMGo', '5nP8x4uEFjAAmDzwOEc9b8']",84,2021-01-20
158ukl5rih76dOEsp0I91H,"Paradigmas","['1elUiq4X7pxej6FRlrEzjM']",84,2021-01-22
41BzKiCrKpUQHS3TP0jmdr,"Agua de Jamaica","['1r4hJ1h58CWwUQe3MxPuau']",84,2021-01-28
3T03rPwlL8NVk1yIaxeD8U,"Off My Face","['1uNFoZAHBGtllmzznpCI3s']",84,2021-03-19
5KFHrrBMyGj5MhVbZMM3ts,"Tu Veneno","['1vyhD5VmyZ7KMfW5gqLgo5']",84,2021-03-19
7pnQ23WgZca9jEfMts9qsR,"Latest Trends","['1WO1hFAkFbeo9tV3uVX7Dy']",84,2021-02-04
2SUPbyD77tJuOUbqbxct6l,"Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo","['5Lv2GUVwqmQBPwrTrxucE5', '6gLW5LlLEXdtWaS0EWfzaJ']",84,2021-02-19
43CIWpJaJHRcI4mUSjqgc2,"Bad Boy (with Young Thug)","['4MCBfE4596Uoi2O4DtmEMz', '50co4Is1HCEo8bhOyUWKpn']",84,2021-01-15
1t9WgS8FN0534tLBRwbaxO,"Whoopty","['7arQA31aZVS8yS6zUveWzb']",84,2021-02-19
6toQdWWc4noiOk3Eo5mVDS,"Beat Box 3 (feat. DaBaby)","['3Y2MLcrD3ZQXRXmtn4fZQx', '4r63FhuTkUYltbVAg5TQnk']",84,2021-02-26
4AAIAVjSyiq1N7SXKkwXZe,"Troca de Calçada","['1yR65psqiazQpeM79CcGh8']",84,2021-01-29
0qOnSQQF0yzuPWsXrQ9paz,"Stereo Hearts (feat. Adam Levine)","['4IJczjB0fJ04gs4uvP0Fli', '4bYPcJP5jwMhSivRcqie2n']",84,2011-11-11
6Ozh9Ok6h4Oi1wUSLtBseN,"BOP","['4r63FhuTkUYltbVAg5TQnk']",84,2019-09-27
6i7zAdNhzUN2k1HcrBxPHG,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)","['4AKwRarlmsUlLjIwt38NLw', '2h6hAChW74hB9HvrNoK1RY', '2fsk4VlJdNF6G8cCMDrrzB']",84,2020-05-08
0BI0hfbmqybnd3TezrDME3,"Met Him Last Night (feat. Ariana Grande)","['6S2OmqARrzebs0tKUEyXyp', '66CXWjxzNUsdJxJ2JdwvnR']",84,2021-04-02
6dGnYIeXmHdcikdzNNDMm2,"Here Comes The Sun - Remastered 2009","['3WrFJ7ztbogyGnTHbHJFl2']",83,1969-09-26
4BP3uh0hFLFRb5cjsgLqDh,"Fortunate Son","['3IYUhFvPQItj6xySrBmZkd']",83,1969-11-02
7e89621JPkKaeDSTQ3avtg,"Sweet Home Alabama","['4MVyzYMgTwdP7Z49wAZHx0']",83,1974-04-15
4u7EnebtmKWzUH433cf5Qv,"Bohemian Rhapsody - Remastered 2011","['1dfeR4HaWDbWqFHLkxsg1d']",83,1975-11-21
5vdp5UmvTsnMEMESIF2Ym7,"Another One Bites The Dust - Remastered 2011","['1dfeR4HaWDbWqFHLkxsg1d']",83,1980-06-27
1jDJFeK9x3OZboIAHsY9k2,"I'm Still Standing","['3PhoLpVuITZKcymswpck5b']",83,1983-05-30
1TfqLAPs4K3s2rJMoCokcS,"Sweet Dreams (Are Made of This) - Remastered","['0NKDgy9j66h3DLnN8qu1bB', '5MspMQqdVbdwP6ax3GXqum', '7gcCQIlkkfbul5Mt0jBQkg']",83,1983-01-04
0GONea6G2XdnHWjNZd6zt3,"Summer Of '69","['3Z02hBLubJxuFJfhacLSDc']",83,1984-11-05
2tUBqZG2AbRi7Q0BIrVrEj,"I Wanna Dance with Somebody (Who Loves Me)","['6XpaIBNiVzIetEPCWDvAFP']",83,1987-06-02
57bgtoPSgt236HzfBOd8kj,"Thunderstruck","['711MCceyCBcFnzjGY4Q7Un']",83,1990-09-24
1f3yAtsJtY87CTmM8RLnxf,"Smells Like Teen Spirit","['6olE6TJLqED3rqDCT0FyPh']",83,1991-09-26
31AOj9sFz2gM0O3hMARRBx,"Losing My Religion","['4KWTAlx2RvbpseOGMEmROg']",83,1991-03-12
70LcF31zb1H0PyJoS1Sx1r,"Creep","['4Z8W4fKeB5YxbusRsdQVPb']",83,1993-02-22
7lQWRAjyhTpCWFC0jmclT4,"Gangsta's Paradise","['3y24n3XhZ96wgwRXjvS17T', '2LhsePRtgCo4THVKULQBL7']",83,1995-11-07
6I9VzXrHxO9rA9A5euc8Ak,"Toxic","['26dSoYclwsYLMAKD3tpOr4']",83,2003-11-13
2nLtzopw4rPReszdYBJU6h,"Numb","['6XyY86QOPPrYVGvF9ch6wz']",83,2003-03-24
5rb9QrpfcKFHM1EUbSIurX,"Yeah! (feat. Lil Jon & Ludacris)","['23zg3TcAtWQy7J6upgbUnj', '7sfl4Xt5KmfyDs2T3SVSMK', '3ipn9JLAPI5GUEo4y4jcoi']",83,2004-03-23
0d28khcov6AiegSCpG5TuT,"Feel Good Inc.","['3AA28KZvwAUcZuOKwyblJQ']",83,2005-05-23
7LVHVU3tWfcxj5aiPFEW4Q,"Fix You","['4gzpq5DPGxSnKTe4SA8HAU']",83,2005-06-07
5fVZC9GiM4e8vu99W0Xf6J,"How to Save a Life","['0zOcE3mg9nS6l3yxt1Y0bK']",83,2005-09-13
1zzxoZVylsna2BQB65Ppcb,"X Gon' Give It To Ya","['1HwM5zlC5qNWhJtM00yXzG']",83,2007-06-12
1EzrEOXmMH3G43AXT1y7pA,"I'm Yours","['4phGZZrJZRo4ElhRtViYdl']",83,2008-05-12
49FYlytm3dAAraYgpoJZux,"Umbrella","['5pKCCKE2ajJHZ9KAiaK11H', '3nFkdlSjzX9mRTtwJOzDYB']",83,2008-06-02
0SiywuOBRcynK0uKGWdCnn,"Bad Romance","['1HY2Jd0NmPuamShAr6KMms']",83,2009-11-05
15JINEqzVMv3SvJTAXAKED,"Love The Way You Lie","['7dGJo4pcD2V6oG8kP0tJRR', '5pKCCKE2ajJHZ9KAiaK11H']",83,2010-06-18
0HPD5WQqrq7wPWR7P7Dw1i,"TiK ToK","['6LqNN22kT3074XbTVUrhzX']",83,2010-01-01
0GO8y8jQk1PkHzS31d699N,"Tongue Tied","['3kVUvbeRdcrqQ3oHk5hPdx']",83,2011-09-02
1XGmzt0PVuFgQYYnV2It7A,"Payphone","['04gDigrS5kc9YWfZHwBETP', '137W8MRPWKqSmrBGDBFSop']",83,2012-01-01
1mKXFLRA179hdOWQBwUk9e,"Just Give Me a Reason (feat. Nate Ruess)","['1KCSPY1glIKqW2TotWuXOR', '1qUjOF5fzrpoNycD36b2jZ']",83,2012-09-18
3JvKfv6T31zO0ini8iNItO,"Another Love","['2txHhyCwHjUEpJjWrEyqyX']",83,2013-06-24
5O2P9iiztwhomNh8xkR9lJ,"Night Changes","['4AK6F7OLvEQ5QYCBNiQWHq']",83,2014-11-17
6YUTL4dYpB9xZO5qExPf05,"Summer","['7CajNmpbOovFoOoasH2HaY']",83,2014-10-31
5Nm9ERjJZ5oyfXZTECKmRt,"Stay With Me","['2wY79sveU1sp5g7SokKOiI']",83,2014-05-26
32OlwWuMpZ6b0aN2RZOeMS,"Uptown Funk (feat. Bruno Mars)","['3hv9jJF3adDNsBSIQDqcjp', '0du5cEVh5yTK9QJze8zA0C']",83,2015-01-12
2JzZzZUQj3Qff7wapcbKjc,"See You Again (feat. Charlie Puth)","['137W8MRPWKqSmrBGDBFSop', '6VuMaDnrHyPL1p4EHjYLi7']",83,2015
75ZvA4QfFiZvzhj2xkaWAh,"I Fall Apart","['246dkjvS1zLTtiykXe5h60']",83,2016-12-09
